SEQN,Gender,Age,BodyWeight
101499,M,9,101.1
101500,F,67,92.5
101501,F,30,66.1
101502,M,68,130.3
101503,F,10,34.3
101504,F,18,47.8
101505,F,62,66.6
101506,F,16,60
101507,F,3,15
101508,F,61,52.1
101509,M,12,44.4
101510,M,64,78.7
101511,F,10,31.2
101512,M,6,25.3
101513,M,35,67.8
101514,F,3,13.8
101515,M,51,101.3
101516,F,30,65.4
101517,F,34,69.1
101518,F,80,59.6
101519,M,8,25.6
101520,M,52,97
101521,M,42,NA
101522,M,76,79
101523,M,65,112.3
101524,F,10,49.7
101525,F,40,NA
101526,M,11,46.2
101527,M,61,84.6
101528,M,42,NA
101529,M,8,34.7
101530,M,51,95.6
101531,F,80,NA
101532,F,0,7
101533,F,9,33.9
101534,M,8,20.7
101535,M,80,86.8
101536,F,10,25.5
101537,M,33,97.7
101538,F,9,27.5
101539,M,8,27.6
101540,F,24,NA
101541,M,63,88.3
101542,M,48,71
101543,M,3,15
101544,F,44,71.2
101545,M,22,98.7
101546,M,61,66.5
101547,F,42,125.5
101548,F,75,82.2
101549,F,43,64.4
101550,M,53,113.8
101551,F,35,81.8
101552,M,35,119.1
101553,F,1,12.3
101554,M,0,8.7
101555,M,17,154.8
101556,M,37,93.1
101557,M,12,47.8
101558,M,54,64.8
101559,M,27,99.2
101560,M,25,116.4
101561,M,15,65.4
101562,F,63,74.5
101563,M,21,126.6
101564,M,23,NA
101565,M,46,128.7
101566,F,20,NA
101567,F,8,28.1
101568,M,14,54.4
101569,M,2,11.4
101570,F,30,63.4
101571,M,71,85.9
101572,M,60,86.9
101573,F,2,13.2
101574,F,22,45.7
101575,F,60,69.2
101576,F,4,17.6
101577,F,52,59.6
101578,F,55,58.8
101579,M,70,83.9
101580,M,61,76.5
101581,M,62,68.9
101582,M,14,66.2
101583,F,16,87
101584,F,55,71.1
101585,F,18,NA
101586,F,1,14.4
101587,F,76,107.6
101588,F,23,49.9
101589,M,63,160.6
101590,M,24,93.9
101591,M,8,25.5
101592,M,2,16
101593,F,49,74
101594,F,43,74.5
101595,M,19,54.9
101596,F,44,53.7
101597,F,77,49.2
101598,M,6,NA
101599,M,22,98.2
101600,F,5,20.6
101601,M,62,82.9
101602,F,0,9.1
101603,F,6,18.3
101604,M,22,44.9
101605,M,66,69.5
101606,M,58,76.7
101607,F,11,71.1
101608,M,62,103.6
101609,M,22,58.7
101610,F,2,11.7
101611,M,1,12
101612,M,75,67.2
101613,M,53,92.4
101614,F,11,75.4
101615,F,16,94.9
101616,M,56,75.7
101617,M,7,24.4
101618,M,8,44.9
101619,F,13,51.3
101620,F,29,53.4
101621,M,80,76.4
101622,F,6,19.6
101623,M,62,82.2
101624,M,0,9.2
101625,M,21,97.7
101626,F,55,58.7
101627,F,76,73.9
101628,F,17,68.7
101629,M,11,28.3
101630,M,12,47.8
101631,F,73,52.2
101632,M,6,27.7
101633,F,8,27.9
101634,M,80,62.7
101635,F,63,76
101636,F,68,66
101637,M,0,11.3
101638,M,58,86.5
101639,M,14,59.9
101640,F,55,94.7
101641,F,1,10.8
101642,F,53,154.4
101643,M,2,11.1
101644,M,8,46.5
101645,M,68,102.6
101646,M,13,71.3
101647,F,58,61.4
101648,M,16,66.6
101649,F,40,74.5
101650,F,75,NA
101651,M,3,18.8
101652,M,20,115.9
101653,F,70,NA
101654,M,72,95.6
101655,M,20,93.5
101656,F,60,91.9
101657,M,28,70.4
101658,M,30,91.1
101659,F,36,58.6
101660,M,65,74.2
101661,F,61,69.6
101662,M,58,95.6
101663,F,4,20.8
101664,F,47,76.4
101665,F,9,25.4
101666,M,64,NA
101667,F,64,85.6
101668,M,38,72.8
101669,F,28,99.8
101670,F,36,71.1
101671,F,55,85.1
101672,M,3,NA
101673,F,13,49.5
101674,F,16,56.4
101675,F,55,70.4
101676,M,55,69.8
101677,M,25,105.7
101678,M,13,48.3
101679,F,62,73.9
101680,M,1,12.6
101681,F,31,67.6
101682,F,45,109
101683,F,74,NA
101684,M,0,6.6
101685,M,80,NA
101686,M,2,15.4
101687,F,75,63.6
101688,F,20,52.7
101689,M,80,76.5
101690,M,78,111.2
101691,M,3,15.3
101692,F,60,81.1
101693,F,28,85.5
101694,M,64,82
101695,F,45,124.8
101696,F,77,NA
101697,F,60,66.2
101698,F,57,52.9
101699,M,0,8
101700,F,80,79.3
101701,F,26,69.5
101702,F,80,76.4
101703,M,10,67.2
101704,M,80,55.2
101705,F,60,67
101706,F,4,15.7
101707,F,79,83.3
101708,M,80,83.6
101709,F,23,83.5
101710,F,80,62.6
101711,M,43,104.6
101712,F,0,8.3
101713,F,0,6.4
101714,M,36,128.5
101715,M,9,66.6
101716,F,33,90.5
101717,M,17,NA
101718,F,39,85.2
101719,M,14,91.3
101720,M,9,35.7
101721,M,28,55.9
101722,M,72,80.5
101723,F,69,66.4
101724,M,60,93.1
101725,F,59,47.7
101726,M,61,82
101727,M,37,112.9
101728,M,65,89.6
101729,M,68,86.6
101730,M,73,100.9
101731,M,46,80.9
101732,M,39,81.2
101733,F,25,56.6
101734,F,16,64.9
101735,F,5,24.3
101736,M,29,147.4
101737,M,57,66.3
101738,F,2,14.6
101739,M,7,20.2
101740,F,59,70.8
101741,F,5,18.8
101742,M,37,121.6
101743,M,74,68.8
101744,M,25,119.2
101745,M,18,100.7
101746,F,3,13.2
101747,F,7,30.7
101748,M,8,NA
101749,M,3,17.7
101750,F,71,71.8
101751,M,13,45.7
101752,F,1,11
101753,M,46,91.6
101754,M,56,92.2
101755,F,66,74.1
101756,F,61,124.7
101757,M,11,39
101758,M,37,72.5
101759,F,2,11.2
101760,F,33,78.1
101761,M,44,125.8
101762,F,80,67.6
101763,F,54,70.1
101764,M,49,75.9
101765,F,32,70.2
101766,F,55,60.2
101767,M,1,12
101768,M,24,63.4
101769,F,10,41.7
101770,F,80,NA
101771,M,80,NA
101772,M,77,91.2
101773,M,8,36.9
101774,M,28,122.4
101775,M,36,71.1
101776,M,0,10.3
101777,M,64,85.5
101778,F,64,47.5
101779,F,55,71.4
101780,F,65,67
101781,M,55,88.4
101782,F,54,83.9
101783,M,51,102.8
101784,M,38,89.9
101785,F,77,103.1
101786,M,53,114.1
101787,M,30,107.3
101788,M,15,44.7
101789,M,5,17.4
101790,F,22,80.4
101791,F,1,9.3
101792,M,7,33.6
101793,M,57,83.5
101794,M,63,89.9
101795,F,40,63.2
101796,F,12,70.6
101797,M,1,14.6
101798,M,8,29.1
101799,F,28,47
101800,M,6,29.1
101801,F,11,49.9
101802,F,57,59.6
101803,F,3,17.2
101804,M,9,50.9
101805,F,80,NA
101806,F,16,47.6
101807,F,79,44.6
101808,M,10,33.2
101809,M,61,139.6
101810,M,8,30.7
101811,M,69,79.7
101812,M,8,37
101813,M,15,NA
101814,F,26,180.9
101815,F,6,33.7
101816,F,0,10.1
101817,M,71,124.7
101818,M,19,83.8
101819,M,7,45.2
101820,M,9,21.7
101821,F,53,53.9
101822,M,40,87.4
101823,M,67,79
101824,F,64,88.3
101825,M,16,90
101826,M,15,61.6
101827,M,4,14.6
101828,F,32,73.8
101829,M,63,122.3
101830,F,45,99.3
101831,F,3,19.4
101832,F,59,84.6
101833,M,9,27.8
101834,F,66,94.3
101835,M,11,40.5
101836,F,14,44.9
101837,F,72,56.9
101838,F,30,67.2
101839,F,74,73.7
101840,M,74,99
101841,M,48,89.7
101842,F,30,74.9
101843,F,77,66.4
101844,F,21,88.5
101845,F,38,91.4
101846,M,51,72.9
101847,F,63,85.9
101848,F,56,48.9
101849,F,0,7.9
101850,M,28,100.9
101851,M,40,63.9
101852,M,32,62.2
101853,M,30,86.2
101854,M,1,11.4
101855,F,11,79.2
101856,F,70,NA
101857,F,7,27.3
101858,M,13,55.5
101859,F,64,83.6
101860,F,77,69
101861,F,49,68.2
101862,M,37,103.5
101863,M,12,68.9
101864,F,72,59.3
101865,F,53,82.7
101866,M,52,98.7
101867,F,22,71.9
101868,M,14,56.9
101869,M,16,77
101870,F,66,66.8
101871,F,36,81.1
101872,M,8,24.5
101873,M,8,26.4
101874,F,63,49.1
101875,F,49,65.7
101876,F,38,89.1
101877,F,2,NA
101878,F,50,NA
101879,F,56,68.7
101880,M,21,107.6
101881,M,1,9.3
101882,F,52,71.6
101883,M,76,80.2
101884,M,70,81
101885,F,43,63.2
101886,F,31,NA
101887,M,5,20.5
101888,M,60,79.8
101889,F,5,20.7
101890,M,8,22.3
101891,F,76,NA
101892,M,6,24.8
101893,M,23,113.1
101894,F,46,60.6
101895,F,78,64.1
101896,F,28,94.9
101897,F,0,5.4
101898,F,13,34.6
101899,M,36,68.8
101900,F,5,21.8
101901,F,25,50.3
101902,M,10,39.1
101903,F,33,77.1
101904,F,33,74.7
101905,M,70,90
101906,M,0,10.3
101907,F,13,78.7
101908,F,1,12.5
101909,M,0,9.3
101910,F,80,74.2
101911,F,22,158.7
101912,F,31,48.9
101913,F,12,49.9
101914,F,7,34.7
101915,F,69,101.5
101916,M,0,10.4
101917,M,66,95.6
101918,F,7,22.6
101919,M,33,87.2
101920,M,48,74.3
101921,M,73,NA
101922,M,55,64
101923,F,12,70.4
101924,M,77,140.4
101925,F,13,NA
101926,F,8,54.9
101927,F,5,21.3
101928,F,42,105.1
101929,F,6,27.7
101930,M,8,30.2
101931,F,15,90.1
101932,M,10,33.3
101933,F,9,27.9
101934,F,64,95
101935,F,19,NA
101936,F,80,106.3
101937,M,24,NA
101938,M,19,76.1
101939,F,10,52.5
101940,M,30,NA
101941,F,44,113.4
101942,F,17,116.5
101943,F,13,58.6
101944,M,2,13.4
101945,M,74,56.8
101946,M,1,9.9
101947,M,66,90.9
101948,F,2,12.7
101949,M,79,70
101950,M,54,106.7
101951,F,19,96.2
101952,M,9,38.1
101953,M,3,16.8
101954,F,1,10
101955,F,1,13.3
101956,M,2,13.7
101957,F,35,58.1
101958,M,4,16.6
101959,F,70,75
101960,M,6,NA
101961,F,4,22.2
101962,M,79,96.8
101963,M,0,10
101964,F,11,NA
101965,F,44,64.1
101966,M,24,54.2
101967,F,10,34
101968,M,7,NA
101969,F,6,39.7
101970,M,2,13.4
101971,M,24,73.1
101972,F,15,51.6
101973,F,37,102.5
101974,M,4,17
101975,F,45,NA
101976,M,38,85.3
101977,M,45,118.8
101978,F,44,95.4
101979,M,1,10.7
101980,F,35,44.4
101981,F,67,49.1
101982,M,26,NA
101983,M,7,24.9
101984,F,7,20.4
101985,M,27,108.5
101986,F,19,88.5
101987,M,66,97.2
101988,F,12,73.5
101989,M,80,70.4
101990,F,23,118.8
101991,M,25,NA
101992,M,3,NA
101993,F,67,67.8
101994,F,5,24.5
101995,M,59,101.9
101996,M,12,52.2
101997,M,14,52
101998,F,4,15
101999,F,6,25.3
102000,F,63,72.5
102001,M,63,102.3
102002,M,77,168.3
102003,M,25,79.6
102004,M,13,35.5
102005,F,36,127.6
102006,F,0,NA
102007,F,55,47.4
102008,F,47,51.5
102009,M,11,84.5
102010,F,10,34.3
102011,F,1,11
102012,F,48,125.6
102013,M,6,22.3
102014,M,2,17.2
102015,F,20,67.9
102016,M,8,40
102017,M,11,38.7
102018,F,69,86
102019,F,19,54.2
102020,M,43,NA
102021,F,65,66.2
102022,M,46,100.6
102023,F,0,10.3
102024,M,37,109.2
102025,F,13,NA
102026,F,24,59.5
102027,M,67,102.2
102028,M,24,63.6
102029,F,2,11
102030,F,50,87
102031,F,61,80.7
102032,F,67,167.9
102033,F,5,25.8
102034,M,0,8.6
102035,F,32,77
102036,M,11,NA
102037,F,21,53.8
102038,M,5,17
102039,M,22,71.7
102040,F,10,35.3
102041,M,42,91.1
102042,M,15,NA
102043,F,5,26.5
102044,F,33,62.4
102045,M,55,161.3
102046,F,32,58.7
102047,F,62,71.5
102048,F,78,65.2
102049,F,6,43
102050,M,47,108.1
102051,M,16,87.8
102052,F,80,88
102053,M,4,16.2
102054,F,68,63.9
102055,F,69,104.4
102056,F,12,45.7
102057,M,70,85.4
102058,F,68,82.6
102059,F,66,NA
102060,F,80,60.3
102061,F,14,67.1
102062,F,18,NA
102063,M,9,29.9
102064,F,35,65.8
102065,M,3,14.7
102066,M,6,21.1
102067,M,55,83
102068,F,65,78.6
102069,M,10,63.6
102070,F,80,59.3
102071,M,17,74.6
102072,F,50,83.6
102073,M,43,88.6
102074,F,35,86.7
102075,M,0,7.2
102076,M,16,NA
102077,M,17,60
102078,M,61,73
102079,F,60,72.9
102080,M,11,56.8
102081,F,49,97.3
102082,M,58,174
102083,M,11,NA
102084,M,7,34.4
102085,F,35,NA
102086,F,18,94.7
102087,M,9,29.5
102088,F,29,87.3
102089,M,11,55.4
102090,M,12,70.9
102091,M,32,132.3
102092,M,60,75.4
102093,F,21,69.6
102094,F,1,9.2
102095,M,2,16.6
102096,M,20,81.9
102097,M,4,23.8
102098,M,17,105.8
102099,F,32,128.9
102100,F,75,75.1
102101,M,20,95.4
102102,F,17,59.3
102103,M,37,69.8
102104,F,80,NA
102105,F,24,111.6
102106,M,64,100.8
102107,M,31,70.5
102108,M,0,8.9
102109,M,0,9.1
102110,M,7,21.2
102111,M,53,84.5
102112,F,33,42.3
102113,F,26,75.5
102114,F,14,61.4
102115,F,15,41.4
102116,F,75,61.9
102117,M,74,67.3
102118,M,0,5.6
102119,M,5,19.9
102120,F,1,NA
102121,F,53,71.1
102122,F,17,74.4
102123,M,18,80.1
102124,F,14,63.5
102125,M,52,NA
102126,F,23,78.2
102127,M,2,15.1
102128,M,21,59.8
102129,M,34,110.8
102130,M,56,89.9
102131,M,69,66.1
102132,F,39,101.1
102133,F,19,62.1
102134,F,42,79.1
102135,M,24,64.8
102136,F,7,27
102137,M,67,83.8
102138,M,11,35.6
102139,M,31,87.1
102140,F,5,NA
102141,M,19,84.7
102142,F,0,7.1
102143,F,15,62.7
102144,F,1,NA
102145,M,12,80
102146,M,3,17.5
102147,F,55,58.4
102148,F,80,73.7
102149,F,27,81.7
102150,M,12,37.2
102151,F,44,58.2
102152,M,44,71.4
102153,F,77,77
102154,M,41,105.9
102155,M,47,84.5
102156,F,0,6.5
102157,M,14,91.7
102158,F,80,NA
102159,F,2,11.1
102160,F,31,51.7
102161,M,19,61.1
102162,F,80,62.6
102163,M,23,NA
102164,F,0,5.6
102165,M,14,84
102166,M,15,113.2
102167,F,80,56.4
102168,F,59,78.6
102169,F,66,75.6
102170,M,64,65.4
102171,F,77,49.4
102172,F,3,14.8
102173,F,64,76.7
102174,M,8,38.1
102175,F,13,77.6
102176,F,0,6.9
102177,M,80,63.1
102178,F,61,86.9
102179,M,42,128.5
102180,M,2,16.5
102181,F,43,84.5
102182,M,41,68.6
102183,M,68,93.6
102184,F,25,87.5
102185,M,45,138.3
102186,F,16,NA
102187,M,20,80.8
102188,F,9,37.4
102189,M,18,80.7
102190,F,16,144.8
102191,M,58,108.3
102192,M,65,107.7
102193,M,36,72.2
102194,F,36,98.6
102195,M,0,9.4
102196,F,38,65.2
102197,F,11,60.2
102198,F,63,95.5
102199,M,57,118.5
102200,F,11,41.9
102201,F,47,61.5
102202,F,23,57.6
102203,F,64,NA
102204,F,49,78.9
102205,F,9,34.6
102206,M,9,25.6
102207,M,42,89.2
102208,F,14,62.8
102209,F,5,NA
102210,M,68,74.3
102211,M,37,129.1
102212,F,31,62.4
102213,F,13,NA
102214,F,77,83.4
102215,M,48,100.4
102216,F,1,10.4
102217,M,27,92.1
102218,F,48,61.6
102219,M,54,79.8
102220,F,0,8.9
102221,M,38,73.2
102222,M,7,NA
102223,F,36,57.7
102224,M,19,75.6
102225,M,41,103.1
102226,M,26,93.7
102227,F,8,28.9
102228,F,11,39.2
102229,M,57,83.3
102230,M,3,17.4
102231,F,15,109.8
102232,M,22,60.8
102233,M,5,23.8
102234,M,41,145.3
102235,F,11,40.8
102236,F,5,20.6
102237,F,2,14.6
102238,F,49,148.4
102239,M,23,94.2
102240,M,60,109.1
102241,F,80,71.6
102242,M,23,54.4
102243,M,60,77.9
102244,M,42,125.3
102245,F,64,45.4
102246,F,0,4.2
102247,F,0,9.6
102248,M,48,71
102249,M,22,68.2
102250,M,34,85.8
102251,M,75,107
102252,F,10,48.5
102253,F,6,18.8
102254,F,38,67.7
102255,F,24,73.3
102256,M,40,84.7
102257,F,1,13.8
102258,F,51,45.2
102259,F,56,66.7
102260,F,65,70.5
102261,F,12,53.6
102262,F,13,83.8
102263,M,79,91.6
102264,F,18,48.1
102265,M,34,67.9
102266,F,70,52.4
102267,F,77,120.6
102268,F,10,28.8
102269,F,54,83.5
102270,M,16,90.4
102271,M,79,71.9
102272,F,26,74.4
102273,M,3,NA
102274,M,14,50.5
102275,F,13,107.6
102276,F,79,78.6
102277,F,7,34.1
102278,F,36,111.3
102279,M,38,108
102280,M,0,8.8
102281,F,54,64.1
102282,F,0,7.9
102283,F,22,78.6
102284,M,18,81.4
102285,M,37,57.7
102286,M,0,6.7
102287,M,17,54.3
102288,M,32,102.1
102289,F,18,119.4
102290,F,5,17
102291,M,6,NA
102292,F,6,20.3
102293,F,4,14
102294,F,17,65.5
102295,M,1,9.6
102296,F,62,74.7
102297,M,14,58.9
102298,F,19,52.1
102299,F,12,61.3
102300,M,74,84.3
102301,M,78,87.4
102302,F,40,NA
102303,F,8,28.1
102304,F,6,20.3
102305,M,13,55.4
102306,M,71,80.5
102307,F,79,87.3
102308,M,2,15.2
102309,F,55,95.6
102310,F,6,NA
102311,M,33,100.4
102312,F,16,62.6
102313,M,80,98.5
102314,M,13,45.7
102315,F,39,50
102316,M,14,77.4
102317,M,59,129
102318,F,69,NA
102319,M,5,21.4
102320,F,63,61.6
102321,M,56,86
102322,M,45,56.3
102323,F,19,48.2
102324,F,28,90.6
102325,F,7,21.6
102326,F,72,62.8
102327,M,16,107.4
102328,F,80,47.1
102329,M,72,96.8
102330,M,18,65.6
102331,M,53,72.5
102332,M,5,21.6
102333,F,50,125.8
102334,M,25,99
102335,M,18,71.3
102336,M,33,80
102337,M,68,96.1
102338,M,54,110.5
102339,F,16,67.1
102340,M,33,65
102341,F,39,92.8
102342,M,52,81
102343,M,56,NA
102344,F,34,42.3
102345,F,39,113.1
102346,F,37,145.6
102347,M,40,NA
102348,F,27,109.4
102349,F,67,58.3
102350,M,36,77.8
102351,F,4,18.4
102352,M,31,80.2
102353,M,64,76.2
102354,M,11,76.7
102355,M,33,149.4
102356,M,22,77.5
102357,F,3,NA
102358,F,31,57.1
102359,F,39,55.1
102360,F,28,100.8
102361,M,31,78.5
102362,M,80,93.3
102363,M,22,NA
102364,F,33,85.3
102365,M,75,69.4
102366,F,18,79.5
102367,F,66,NA
102368,M,67,98.5
102369,F,42,62.3
102370,F,80,67.1
102371,M,54,85.4
102372,M,80,90.3
102373,M,31,90.9
102374,F,5,NA
102375,F,4,17.1
102376,F,11,66.1
102377,F,59,59.7
102378,F,40,69.9
102379,F,71,79.2
102380,F,26,78.7
102381,M,42,113.8
102382,M,44,71.9
102383,F,26,55.7
102384,M,9,43.3
102385,M,15,54.8
102386,F,27,74.8
102387,M,68,93.1
102388,M,2,13.2
102389,F,71,85.8
102390,M,3,NA
102391,M,31,NA
102392,F,80,72.4
102393,F,20,52.6
102394,F,14,64.9
102395,M,25,98.3
102396,M,45,101.7
102397,F,73,70.9
102398,M,6,NA
102399,M,80,119.5
102400,M,42,77.1
102401,F,44,46.4
102402,M,9,61.3
102403,M,7,29.7
102404,M,16,68.1
102405,M,49,109.9
102406,M,11,67.4
102407,F,75,124.9
102408,M,7,28.7
102409,M,2,13.2
102410,M,44,111.4
102411,M,80,70
102412,M,11,55.7
102413,M,9,27.2
102414,M,19,75.4
102415,F,54,90.5
102416,F,19,82
102417,F,62,NA
102418,M,63,103.2
102419,M,32,79.4
102420,F,70,63.1
102421,F,57,57.6
102422,M,3,NA
102423,F,62,89.3
102424,M,37,70.6
102425,M,33,111.2
102426,M,10,31.9
102427,M,63,88.7
102428,M,41,153.4
102429,F,38,96
102430,F,4,NA
102431,M,19,86.2
102432,M,33,134.2
102433,M,15,60.1
102434,F,44,111.1
102435,F,9,35.1
102436,F,56,60.2
102437,M,3,14.3
102438,M,11,NA
102439,F,5,29.4
102440,F,16,49.1
102441,F,13,39.7
102442,F,62,68.6
102443,F,56,46.5
102444,M,58,120.2
102445,F,80,56.2
102446,F,0,7.9
102447,F,79,51
102448,M,3,16.4
102449,F,1,NA
102450,M,39,186.5
102451,M,1,12.9
102452,F,60,79.8
102453,M,13,41.8
102454,F,34,65.9
102455,M,66,86.4
102456,F,29,104.8
102457,M,58,73.2
102458,M,34,60.9
102459,F,9,22.1
102460,F,25,60.7
102461,F,28,54.3
102462,M,5,17.7
102463,M,15,74.4
102464,M,46,78.7
102465,M,79,65.4
102466,M,34,89.9
102467,F,58,92
102468,F,16,63.6
102469,M,33,105.3
102470,M,0,10.5
102471,F,62,58.7
102472,M,41,107.4
102473,F,41,62.5
102474,F,52,103.7
102475,M,38,70.4
102476,F,12,NA
102477,M,1,11.9
102478,M,60,100.1
102479,F,29,NA
102480,M,77,92.7
102481,F,9,37.3
102482,M,36,89.5
102483,F,60,99.6
102484,F,9,73.8
102485,M,80,NA
102486,F,21,83.7
102487,F,19,42.3
102488,M,29,76.5
102489,M,73,99.2
102490,F,71,57.4
102491,M,0,NA
102492,M,31,100.9
102493,M,79,98.5
102494,M,76,81.8
102495,M,33,71.7
102496,M,3,17.4
102497,M,75,72.8
102498,F,16,66
102499,F,10,53.7
102500,M,15,92.2
102501,M,45,110
102502,M,0,8.1
102503,M,3,14.3
102504,F,80,49
102505,M,38,97.7
102506,F,51,69.4
102507,M,24,NA
102508,F,68,82.6
102509,M,62,42.8
102510,F,11,48.3
102511,F,5,NA
102512,F,59,93.9
102513,F,15,96.1
102514,M,33,96.3
102515,M,56,75.8
102516,M,46,135.8
102517,F,63,68.1
102518,F,44,91.1
102519,F,0,8.7
102520,M,63,86.3
102521,F,8,32.4
102522,M,60,84.2
102523,M,0,5.5
102524,M,63,82.8
102525,M,47,NA
102526,M,42,114.8
102527,F,0,6.1
102528,M,64,75.8
102529,M,80,60.4
102530,F,44,NA
102531,F,10,59.8
102532,F,34,84.5
102533,M,55,127.9
102534,M,19,69.7
102535,M,4,15.5
102536,M,2,17.9
102537,F,1,10.2
102538,F,14,56
102539,F,11,72.5
102540,F,10,89
102541,M,26,77.3
102542,F,66,68.1
102543,F,12,63.4
102544,M,80,89.3
102545,F,11,NA
102546,M,41,68.2
102547,F,8,45.3
102548,F,28,88.9
102549,M,12,64.6
102550,M,9,34
102551,F,58,124.9
102552,F,9,38.2
102553,M,50,68.7
102554,M,66,66.7
102555,F,61,NA
102556,M,50,106
102557,F,26,NA
102558,F,0,7.9
102559,M,53,76.7
102560,M,33,197.7
102561,M,9,25.8
102562,F,38,67.3
102563,M,0,9.1
102564,M,1,11.7
102565,M,5,24.6
102566,M,12,63.8
102567,M,7,21.3
102568,M,23,64.7
102569,F,3,14.6
102570,F,14,89.7
102571,F,10,68.3
102572,M,72,NA
102573,M,54,90.5
102574,M,68,104.3
102575,M,13,46.5
102576,M,60,88.5
102577,M,15,74.2
102578,M,70,90.2
102579,F,63,111.7
102580,F,25,67.3
102581,M,50,61.5
102582,F,15,82.6
102583,F,5,17.9
102584,M,61,NA
102585,F,80,72.9
102586,M,52,72.3
102587,F,5,NA
102588,F,68,89.8
102589,F,24,92.6
102590,M,80,NA
102591,F,59,74.3
102592,F,14,62
102593,M,39,64.8
102594,M,0,NA
102595,F,18,75.3
102596,F,2,NA
102597,F,70,100.3
102598,F,75,52.6
102599,F,15,56.3
102600,M,34,88.8
102601,F,8,30.4
102602,F,4,18
102603,F,4,17.3
102604,F,16,52
102605,F,57,97
102606,M,65,56.1
102607,F,17,92.3
102608,M,4,21.8
102609,F,80,70.1
102610,M,2,NA
102611,M,64,93.8
102612,M,33,105.5
102613,M,17,78.1
102614,M,5,NA
102615,M,79,61.3
102616,F,56,58.9
102617,F,63,83.5
102618,F,70,62.6
102619,F,61,83.5
102620,M,48,87.4
102621,F,32,61
102622,M,46,97.4
102623,M,66,81.7
102624,M,56,96
102625,M,33,103.3
102626,M,46,88.6
102627,F,11,48.6
102628,F,69,75.9
102629,F,73,58.5
102630,M,2,13.5
102631,M,22,94.2
102632,M,17,60.1
102633,F,41,92
102634,M,80,100.3
102635,F,40,59.7
102636,M,18,65.9
102637,M,64,99.6
102638,F,26,63.6
102639,M,7,24.9
102640,F,11,60.6
102641,M,34,97.9
102642,F,44,76.6
102643,M,7,37.2
102644,M,53,90.5
102645,F,12,69.4
102646,F,11,42
102647,F,8,66.9
102648,M,33,75.5
102649,M,57,117
102650,F,66,87
102651,F,71,69.2
102652,M,13,54.9
102653,F,25,51.8
102654,M,5,18
102655,M,21,65.1
102656,F,36,75.1
102657,F,68,78.2
102658,M,9,29.4
102659,F,80,32.6
102660,F,19,89.7
102661,F,59,125.3
102662,F,12,50.5
102663,M,4,19.3
102664,M,51,85
102665,M,80,67
102666,F,44,66.7
102667,M,50,91
102668,F,39,45
102669,M,32,64.2
102670,F,0,8.2
102671,M,80,NA
102672,F,21,65.2
102673,F,47,45.8
102674,M,26,91
102675,M,22,72.2
102676,M,22,72.5
102677,M,60,70.4
102678,M,6,23.6
102679,M,80,97.6
102680,M,80,76.2
102681,M,3,NA
102682,F,33,72.6
102683,M,65,91.3
102684,M,34,NA
102685,M,39,111.7
102686,F,51,65.7
102687,F,64,74
102688,F,53,80.3
102689,M,24,48.4
102690,M,9,27.3
102691,F,8,28.9
102692,M,12,71.8
102693,F,7,22.3
102694,F,55,81.5
102695,F,14,52.6
102696,M,67,96.8
102697,M,75,71.3
102698,M,14,58.2
102699,M,12,35.2
102700,M,24,NA
102701,F,61,65.4
102702,M,75,97.7
102703,F,12,48.7
102704,F,52,98.4
102705,F,17,55.3
102706,M,40,73.5
102707,M,27,118.6
102708,M,80,85.8
102709,M,17,52
102710,F,73,82.2
102711,M,2,14.1
102712,F,8,22.1
102713,F,23,68.9
102714,M,14,86.4
102715,F,7,24.6
102716,M,13,44
102717,F,65,NA
102718,M,20,83
102719,F,13,NA
102720,M,59,98.2
102721,F,53,69.2
102722,F,62,68.8
102723,F,63,83
102724,M,43,86.8
102725,F,16,75.1
102726,M,62,100.5
102727,M,8,30.7
102728,M,16,72.5
102729,F,61,53.5
102730,M,54,88.7
102731,M,80,62.5
102732,M,70,105
102733,M,61,97.9
102734,F,12,30.3
102735,F,17,126
102736,M,1,NA
102737,F,50,85.4
102738,F,70,NA
102739,F,3,NA
102740,M,62,NA
102741,F,18,107.5
102742,M,6,NA
102743,M,45,93.7
102744,F,7,43.6
102745,M,6,22.5
102746,M,23,63
102747,F,57,67.5
102748,M,9,21.3
102749,M,5,21.2
102750,M,50,88.6
102751,F,19,NA
102752,F,1,13.3
102753,M,50,92.6
102754,M,50,96.8
102755,M,13,78
102756,M,34,77.7
102757,M,10,33.6
102758,F,46,55.8
102759,F,47,69.6
102760,F,0,5.4
102761,M,25,71.6
102762,M,20,144.4
102763,M,62,97.1
102764,M,0,9.5
102765,M,10,31.6
102766,F,46,47
102767,F,10,28
102768,M,49,102.2
102769,M,12,58.6
102770,F,12,72.2
102771,F,60,105.2
102772,M,56,101.8
102773,F,63,54.3
102774,F,2,14.6
102775,M,58,127.4
102776,M,35,86.5
102777,F,60,79.6
102778,F,67,219.6
102779,M,57,90.8
102780,M,6,20.6
102781,M,24,79.5
102782,M,6,19.8
102783,F,52,64.8
102784,M,6,30.6
102785,F,54,62.2
102786,F,46,57.2
102787,M,4,20.7
102788,F,42,86.4
102789,M,61,90.2
102790,M,47,85.8
102791,M,61,101.8
102792,M,61,92
102793,F,30,105.7
102794,M,67,96.7
102795,M,4,17.5
102796,M,7,22.8
102797,M,20,65.9
102798,F,57,88.6
102799,F,62,54.3
