source.type,pucid,form,product.id,dtxsid,min.age,max.age,gender,pr.chem,dist.type,par1,par2,par3,par4,l.trunc,u.trunc,resamp
product,PC.2900.010,pump spray,1,DTXSID7040734,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,pump spray,1,DTXSID7040734,0,99,B,1,uniform,0.04,0.1,,,,,
product,PC.2900.010,pump spray,1,DTXSID7040734,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,pump spray,2,DTXSID7040734,0,99,B,1,uniform,0.02,0.05,,,,,
product,PC.2900.010,pump spray,2,DTXSID7040734,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,pump spray,2,DTXSID7040734,0,99,B,1,uniform,0.04,0.1,,,,,
product,PC.2900.010,pump spray,2,DTXSID7040734,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,pump spray,3,DTXSID7040734,0,99,B,1,uniform,0.02,0.05,,,,,
product,PC.2900.010,pump spray,3,DTXSID7040734,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,pump spray,3,DTXSID7040734,0,99,B,1,uniform,0.04,0.1,,,,,
product,PC.2900.010,pump spray,3,DTXSID7040734,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,wipes,1,DTXSID7040734,0,99,B,1,uniform,0.02,0.05,,,,,
product,PC.2900.010,wipes,1,DTXSID7040734,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,wipes,1,DTXSID7040734,0,99,B,1,uniform,0.04,0.1,,,,,
product,PC.2900.010,wipes,1,DTXSID7040734,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,wipes,2,DTXSID7040734,0,99,B,1,uniform,0.02,0.05,,,,,
product,PC.2900.010,wipes,2,DTXSID7040734,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,wipes,2,DTXSID7040734,0,99,B,1,uniform,0.04,0.1,,,,,
product,PC.2900.010,wipes,2,DTXSID7040734,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,wipes,3,DTXSID7040734,0,99,B,1,uniform,0.02,0.05,,,,,
product,PC.2900.010,wipes,3,DTXSID7040734,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,wipes,3,DTXSID7040734,0,99,B,1,uniform,0.04,0.1,,,,,
product,PC.2900.010,wipes,3,DTXSID7040734,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,aerosol,1,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,aerosol,2,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,aerosol,3,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,foam spray,1,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,foam spray,2,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,foam spray,3,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,gel,1,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,gel,2,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,gel,3,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,liquid,1,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,liquid,2,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,liquid,3,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,paste,1,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,paste,2,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,paste,3,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,pump spray,1,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,pump spray,2,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,pump spray,3,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,wipes,1,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,wipes,2,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,wipes,3,DTXSID7048112,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2900.010,aerosol,1,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,aerosol,1,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,aerosol,2,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,aerosol,2,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,aerosol,3,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,aerosol,3,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,foam spray,1,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,foam spray,1,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,foam spray,2,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,foam spray,2,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,foam spray,3,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,foam spray,3,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,gel,1,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,gel,1,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,gel,2,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,gel,2,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,gel,3,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,gel,3,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,liquid,1,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,liquid,1,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,liquid,2,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,liquid,2,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,liquid,3,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,liquid,3,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,paste,1,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,paste,1,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,paste,2,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,paste,2,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,paste,3,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,paste,3,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,pump spray,1,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,pump spray,1,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,pump spray,2,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,pump spray,2,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,pump spray,3,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,pump spray,3,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,wipes,1,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,wipes,1,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,wipes,2,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,wipes,2,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,wipes,3,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,wipes,3,DTXSID8021355,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2900.010,aerosol,1,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,aerosol,1,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,aerosol,2,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,aerosol,2,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,aerosol,3,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,aerosol,3,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,foam spray,1,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,foam spray,1,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,foam spray,2,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,foam spray,2,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,foam spray,3,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,foam spray,3,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,gel,1,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,gel,1,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,gel,2,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,gel,2,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,gel,3,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,gel,3,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,liquid,1,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,liquid,1,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,liquid,2,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,liquid,2,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,liquid,3,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,liquid,3,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,paste,1,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,paste,1,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,paste,2,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,paste,2,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,paste,3,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,paste,3,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,pump spray,1,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,pump spray,1,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,pump spray,2,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,pump spray,2,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,pump spray,3,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,pump spray,3,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,wipes,1,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,wipes,1,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,wipes,2,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,wipes,2,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,wipes,3,DTXSID8021642,0,99,B,1,uniform,0.05,0.1,,,,,
product,PC.2900.010,wipes,3,DTXSID8021642,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,aerosol,1,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,aerosol,2,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,aerosol,3,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,foam spray,1,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,foam spray,2,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,foam spray,3,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,gel,1,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,gel,2,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,gel,3,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,liquid,1,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,liquid,2,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,liquid,3,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,paste,1,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,paste,2,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,paste,3,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,pump spray,1,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,pump spray,2,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,pump spray,3,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,wipes,1,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,wipes,2,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,wipes,3,DTXSID8026771,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,aerosol,1,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,aerosol,2,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,aerosol,3,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,foam spray,1,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,foam spray,2,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,foam spray,3,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,gel,1,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,gel,2,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,gel,3,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,liquid,1,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,liquid,2,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,liquid,3,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,paste,1,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,paste,2,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,paste,3,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,pump spray,1,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,pump spray,2,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,pump spray,3,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,wipes,1,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,wipes,2,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,wipes,3,DTXSID8026773,0,99,B,1,uniform,0.1,0.1,,,,,
product,PC.2900.010,aerosol,1,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,aerosol,2,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,aerosol,3,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,foam spray,1,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,foam spray,2,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,foam spray,3,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,gel,1,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,gel,2,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,gel,3,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,liquid,1,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,liquid,2,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,liquid,3,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,paste,1,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,paste,2,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,paste,3,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,pump spray,1,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,pump spray,2,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,pump spray,3,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,wipes,1,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,wipes,2,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,wipes,3,DTXSID8026935,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2900.010,aerosol,1,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,aerosol,1,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,aerosol,2,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,aerosol,2,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,aerosol,3,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,aerosol,3,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,foam spray,1,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,foam spray,1,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,foam spray,2,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,foam spray,2,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,foam spray,3,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,foam spray,3,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,gel,1,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,gel,1,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,gel,2,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,gel,2,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,gel,3,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,gel,3,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,liquid,1,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,liquid,1,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,liquid,2,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,liquid,2,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,liquid,3,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,liquid,3,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,paste,1,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,paste,1,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,paste,2,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,paste,2,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,paste,3,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,paste,3,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,pump spray,1,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,pump spray,1,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,pump spray,2,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,pump spray,2,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,pump spray,3,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,pump spray,3,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,wipes,1,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,wipes,1,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,wipes,2,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,wipes,2,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,wipes,3,DTXSID8026937,0,99,B,1,uniform,0.4,0.4,,,,,
product,PC.2900.010,wipes,3,DTXSID8026937,0,99,B,1,uniform,0.3,0.5,,,,,
product,PC.2900.010,aerosol,1,DTXSID9020584,0,99,B,1,uniform,0.8,1,,,,,
product,PC.2900.010,aerosol,1,DTXSID9020584,0,99,B,1,uniform,0.5,1,,,,,
product,PC.2900.010,aerosol,1,DTXSID9020584,0,99,B,1,uniform,0.4,1,,,,,
product,PC.2900.010,aerosol,2,DTXSID9020584,0,99,B,1,uniform,0.8,1,,,,,
product,PC.2900.010,aerosol,2,DTXSID9020584,0,99,B,1,uniform,0.5,1,,,,,
product,PC.2900.010,aerosol,2,DTXSID9020584,0,99,B,1,uniform,0.4,1,,,,,
product,PC.2900.010,aerosol,3,DTXSID9020584,0,99,B,1,uniform,0.8,1,,,,,
product,PC.2900.010,aerosol,3,DTXSID9020584,0,99,B,1,uniform,0.5,1,,,,,
product,PC.2900.010,aerosol,3,DTXSID9020584,0,99,B,1,uniform,0.4,1,,,,,
product,PC.2900.010,foam spray,1,DTXSID9020584,0,99,B,1,uniform,0.8,1,,,,,
product,PC.2900.010,foam spray,1,DTXSID9020584,0,99,B,1,uniform,0.5,1,,,,,
product,PC.2900.010,foam spray,1,DTXSID9020584,0,99,B,1,uniform,0.4,1,,,,,
product,PC.2900.010,foam spray,2,DTXSID9020584,0,99,B,1,uniform,0.8,1,,,,,
product,PC.2900.010,foam spray,2,DTXSID9020584,0,99,B,1,uniform,0.5,1,,,,,
product,PC.2900.010,foam spray,2,DTXSID9020584,0,99,B,1,uniform,0.4,1,,,,,
product,PC.2900.010,foam spray,3,DTXSID9020584,0,99,B,1,uniform,0.8,1,,,,,
product,PC.2900.010,foam spray,3,DTXSID9020584,0,99,B,1,uniform,0.5,1,,,,,
product,PC.2900.010,foam spray,3,DTXSID9020584,0,99,B,1,uniform,0.4,1,,,,,
product,PC.2900.010,gel,1,DTXSID9020584,0,99,B,1,uniform,0.8,1,,,,,
product,PC.2900.010,gel,1,DTXSID9020584,0,99,B,1,uniform,0.5,1,,,,,
product,PC.2900.010,gel,1,DTXSID9020584,0,99,B,1,uniform,0.4,1,,,,,
product,PC.2900.010,gel,2,DTXSID9020584,0,99,B,1,uniform,0.8,1,,,,,
product,PC.2900.010,gel,2,DTXSID9020584,0,99,B,1,uniform,0.5,1,,,,,
product,PC.2900.010,gel,2,DTXSID9020584,0,99,B,1,uniform,0.4,1,,,,,
product,PC.2900.010,gel,3,DTXSID9020584,0,99,B,1,uniform,0.8,1,,,,,
product,PC.2900.010,gel,3,DTXSID9020584,0,99,B,1,uniform,0.5,1,,,,,
product,PC.2900.010,gel,3,DTXSID9020584,0,99,B,1,uniform,0.4,1,,,,,
product,PC.2900.010,liquid,1,DTXSID9020584,0,99,B,1,uniform,0.8,1,,,,,
product,PC.2900.010,liquid,1,DTXSID9020584,0,99,B,1,uniform,0.5,1,,,,,
product,PC.2900.010,liquid,1,DTXSID9020584,0,99,B,1,uniform,0.4,1,,,,,
product,PC.2900.010,liquid,2,DTXSID9020584,0,99,B,1,uniform,0.8,1,,,,,
product,PC.2900.010,liquid,2,DTXSID9020584,0,99,B,1,uniform,0.5,1,,,,,
product,PC.2900.010,liquid,2,DTXSID9020584,0,99,B,1,uniform,0.4,1,,,,,
product,PC.2900.010,liquid,3,DTXSID9020584,0,99,B,1,uniform,0.8,1,,,,,
product,PC.2900.010,liquid,3,DTXSID9020584,0,99,B,1,uniform,0.5,1,,,,,
product,PC.2900.010,liquid,3,DTXSID9020584,0,99,B,1,uniform,0.4,1,,,,,
product,PC.2900.010,paste,1,DTXSID9020584,0,99,B,1,uniform,0.8,1,,,,,
product,PC.2900.010,paste,1,DTXSID9020584,0,99,B,1,uniform,0.5,1,,,,,
product,PC.2900.010,paste,1,DTXSID9020584,0,99,B,1,uniform,0.4,1,,,,,
product,PC.2900.010,paste,2,DTXSID9020584,0,99,B,1,uniform,0.8,1,,,,,
product,PC.2900.010,paste,2,DTXSID9020584,0,99,B,1,uniform,0.5,1,,,,,
product,PC.2900.010,paste,2,DTXSID9020584,0,99,B,1,uniform,0.4,1,,,,,
product,PC.2900.010,paste,3,DTXSID9020584,0,99,B,1,uniform,0.8,1,,,,,
product,PC.2900.010,paste,3,DTXSID9020584,0,99,B,1,uniform,0.5,1,,,,,
product,PC.2900.010,paste,3,DTXSID9020584,0,99,B,1,uniform,0.4,1,,,,,
product,PC.2900.010,pump spray,1,DTXSID9020584,0,99,B,1,uniform,0.8,1,,,,,
