pucid,dtxsid,gender,min.age,max.age,pr.chem,min.wf,max.wf,product,form,form.id
PC.2300.070,DTXSID0026339,B,0,99,1,0.01,0.01,foundation/concealer,gel,2
PC.2300.070,DTXSID0026339,B,0,99,1,0.01,0.01,foundation/concealer,gel,3
PC.2300.070,DTXSID0026339,B,0,99,1,0.01,0.01,foundation/concealer,liquid,1
PC.2300.070,DTXSID0026339,B,0,99,1,0.01,0.01,foundation/concealer,liquid,2
PC.2300.070,DTXSID0026339,B,0,99,1,0.01,0.01,foundation/concealer,liquid,3
PC.2300.070,DTXSID0026339,B,0,99,1,0.01,0.01,foundation/concealer,paste,1
PC.2300.070,DTXSID0026339,B,0,99,1,0.01,0.01,foundation/concealer,paste,2
PC.2300.070,DTXSID0026339,B,0,99,1,0.01,0.01,foundation/concealer,paste,3
PC.2300.070,DTXSID0026838,B,0,99,1,0.05,0.1,foundation/concealer,gel,1
PC.2300.070,DTXSID0026838,B,0,99,1,0.05,0.1,foundation/concealer,gel,2
PC.2300.070,DTXSID0026838,B,0,99,1,0.05,0.1,foundation/concealer,gel,3
PC.2300.070,DTXSID0026838,B,0,99,1,0.05,0.1,foundation/concealer,liquid,1
PC.2300.070,DTXSID0026838,B,0,99,1,0.05,0.1,foundation/concealer,liquid,2
PC.2300.070,DTXSID0026838,B,0,99,1,0.05,0.1,foundation/concealer,liquid,3
PC.2300.070,DTXSID0026838,B,0,99,1,0.05,0.1,foundation/concealer,paste,1
PC.2300.070,DTXSID0026838,B,0,99,1,0.05,0.1,foundation/concealer,paste,2
PC.2300.070,DTXSID0026838,B,0,99,1,0.05,0.1,foundation/concealer,paste,3
PC.2300.070,DTXSID1025809,B,0,99,1,0.01,0.01,foundation/concealer,gel,1
PC.2300.070,DTXSID1025809,B,0,99,1,0.01,0.01,foundation/concealer,gel,2
PC.2300.070,DTXSID1025809,B,0,99,1,0.01,0.01,foundation/concealer,gel,3
PC.2300.070,DTXSID1025809,B,0,99,1,0.01,0.01,foundation/concealer,liquid,1
PC.2300.070,DTXSID1025809,B,0,99,1,0.01,0.01,foundation/concealer,liquid,2
PC.2300.070,DTXSID1025809,B,0,99,1,0.01,0.01,foundation/concealer,liquid,3
PC.2300.070,DTXSID1025809,B,0,99,1,0.01,0.01,foundation/concealer,paste,1
PC.2300.070,DTXSID1025809,B,0,99,1,0.01,0.01,foundation/concealer,paste,2
PC.2300.070,DTXSID1025809,B,0,99,1,0.01,0.01,foundation/concealer,paste,3
PC.2300.070,DTXSID1026241,B,0,99,1,0.1,0.1,foundation/concealer,gel,1
PC.2300.070,DTXSID1026241,B,0,99,1,0.1,0.1,foundation/concealer,gel,2
PC.2300.070,DTXSID1026241,B,0,99,1,0.1,0.1,foundation/concealer,gel,3
PC.2300.070,DTXSID1026241,B,0,99,1,0.1,0.1,foundation/concealer,liquid,1
PC.2300.070,DTXSID1026241,B,0,99,1,0.1,0.1,foundation/concealer,liquid,2
PC.2300.070,DTXSID1026241,B,0,99,1,0.1,0.1,foundation/concealer,liquid,3
PC.2300.070,DTXSID1026241,B,0,99,1,0.1,0.1,foundation/concealer,paste,1
PC.2300.070,DTXSID1026241,B,0,99,1,0.1,0.1,foundation/concealer,paste,2
PC.2300.070,DTXSID1026241,B,0,99,1,0.1,0.1,foundation/concealer,paste,3
PC.2300.070,DTXSID1031096,B,0,99,1,0.01,0.01,foundation/concealer,gel,1
PC.2300.070,DTXSID1031096,B,0,99,1,0.01,0.01,foundation/concealer,gel,2
PC.2300.070,DTXSID1031096,B,0,99,1,0.01,0.01,foundation/concealer,gel,3
PC.2300.070,DTXSID1031096,B,0,99,1,0.01,0.01,foundation/concealer,liquid,1
PC.2300.070,DTXSID1031096,B,0,99,1,0.01,0.01,foundation/concealer,liquid,2
PC.2300.070,DTXSID1031096,B,0,99,1,0.01,0.01,foundation/concealer,liquid,3
PC.2300.070,DTXSID1031096,B,0,99,1,0.01,0.01,foundation/concealer,paste,1
PC.2300.070,DTXSID1031096,B,0,99,1,0.01,0.01,foundation/concealer,paste,2
PC.2300.070,DTXSID1031096,B,0,99,1,0.01,0.01,foundation/concealer,paste,3
PC.2300.070,DTXSID10863522,B,0,99,1,0.05,0.05,foundation/concealer,gel,1
PC.2300.070,DTXSID10863522,B,0,99,1,0.05,0.05,foundation/concealer,gel,2
PC.2300.070,DTXSID10863522,B,0,99,1,0.05,0.05,foundation/concealer,gel,3
PC.2300.070,DTXSID10863522,B,0,99,1,0.05,0.05,foundation/concealer,liquid,1
PC.2300.070,DTXSID10863522,B,0,99,1,0.05,0.05,foundation/concealer,liquid,2
PC.2300.070,DTXSID10863522,B,0,99,1,0.05,0.05,foundation/concealer,liquid,3
PC.2300.070,DTXSID10863522,B,0,99,1,0.05,0.05,foundation/concealer,paste,1
PC.2300.070,DTXSID10863522,B,0,99,1,0.05,0.05,foundation/concealer,paste,2
PC.2300.070,DTXSID10863522,B,0,99,1,0.05,0.05,foundation/concealer,paste,3
PC.2300.070,DTXSID2020216,B,0,99,1,0.005,0.01,foundation/concealer,gel,1
PC.2300.070,DTXSID2020216,B,0,99,1,0.005,0.01,foundation/concealer,gel,2
PC.2300.070,DTXSID2020216,B,0,99,1,0.005,0.01,foundation/concealer,gel,3
PC.2300.070,DTXSID2020216,B,0,99,1,0.005,0.01,foundation/concealer,liquid,1
PC.2300.070,DTXSID2020216,B,0,99,1,0.005,0.01,foundation/concealer,liquid,2
PC.2300.070,DTXSID2020216,B,0,99,1,0.005,0.01,foundation/concealer,liquid,3
PC.2300.070,DTXSID2020216,B,0,99,1,0.005,0.01,foundation/concealer,paste,1
PC.2300.070,DTXSID2020216,B,0,99,1,0.005,0.01,foundation/concealer,paste,2
PC.2300.070,DTXSID2020216,B,0,99,1,0.005,0.01,foundation/concealer,paste,3
PC.2300.070,DTXSID2020929,B,0,99,1,0.05,0.05,foundation/concealer,gel,1
PC.2300.070,DTXSID2020929,B,0,99,1,0.05,0.05,foundation/concealer,gel,2
PC.2300.070,DTXSID2020929,B,0,99,1,0.05,0.05,foundation/concealer,gel,3
PC.2300.070,DTXSID2020929,B,0,99,1,0.05,0.05,foundation/concealer,liquid,1
PC.2300.070,DTXSID2020929,B,0,99,1,0.05,0.05,foundation/concealer,liquid,2
PC.2300.070,DTXSID2020929,B,0,99,1,0.05,0.05,foundation/concealer,liquid,3
PC.2300.070,DTXSID2020929,B,0,99,1,0.05,0.05,foundation/concealer,paste,1
PC.2300.070,DTXSID2020929,B,0,99,1,0.05,0.05,foundation/concealer,paste,2
PC.2300.070,DTXSID2020929,B,0,99,1,0.05,0.05,foundation/concealer,paste,3
PC.2300.070,DTXSID2034259,B,0,99,1,0.01,0.01,foundation/concealer,gel,1
PC.2300.070,DTXSID2034259,B,0,99,1,0.01,0.01,foundation/concealer,gel,2
PC.2300.070,DTXSID2034259,B,0,99,1,0.01,0.01,foundation/concealer,gel,3
PC.2300.070,DTXSID2034259,B,0,99,1,0.01,0.01,foundation/concealer,liquid,1
PC.2300.070,DTXSID2034259,B,0,99,1,0.01,0.01,foundation/concealer,liquid,2
PC.2300.070,DTXSID2034259,B,0,99,1,0.01,0.01,foundation/concealer,liquid,3
PC.2300.070,DTXSID2034259,B,0,99,1,0.01,0.01,foundation/concealer,paste,1
PC.2300.070,DTXSID2034259,B,0,99,1,0.01,0.01,foundation/concealer,paste,2
PC.2300.070,DTXSID2034259,B,0,99,1,0.01,0.01,foundation/concealer,paste,3
PC.2300.070,DTXSID20859032,B,0,99,1,0.01,0.01,foundation/concealer,gel,1
PC.2300.070,DTXSID20859032,B,0,99,1,0.01,0.01,foundation/concealer,gel,2
PC.2300.070,DTXSID20859032,B,0,99,1,0.01,0.01,foundation/concealer,gel,3
PC.2300.070,DTXSID20859032,B,0,99,1,0.01,0.01,foundation/concealer,liquid,1
PC.2300.070,DTXSID20859032,B,0,99,1,0.01,0.01,foundation/concealer,liquid,2
PC.2300.070,DTXSID20859032,B,0,99,1,0.01,0.01,foundation/concealer,liquid,3
PC.2300.070,DTXSID20859032,B,0,99,1,0.01,0.01,foundation/concealer,paste,1
PC.2300.070,DTXSID20859032,B,0,99,1,0.01,0.01,foundation/concealer,paste,2
PC.2300.070,DTXSID20859032,B,0,99,1,0.01,0.01,foundation/concealer,paste,3
PC.2300.070,DTXSID20869752,B,0,99,1,0.05,0.05,foundation/concealer,gel,1
PC.2300.070,DTXSID20869752,B,0,99,1,0.05,0.05,foundation/concealer,gel,2
PC.2300.070,DTXSID20869752,B,0,99,1,0.05,0.05,foundation/concealer,gel,3
PC.2300.070,DTXSID20869752,B,0,99,1,0.05,0.05,foundation/concealer,liquid,1
PC.2300.070,DTXSID20869752,B,0,99,1,0.05,0.05,foundation/concealer,liquid,2
PC.2300.070,DTXSID20869752,B,0,99,1,0.05,0.05,foundation/concealer,liquid,3
PC.2300.070,DTXSID20869752,B,0,99,1,0.05,0.05,foundation/concealer,paste,1
PC.2300.070,DTXSID20869752,B,0,99,1,0.05,0.05,foundation/concealer,paste,2
PC.2300.070,DTXSID20869752,B,0,99,1,0.05,0.05,foundation/concealer,paste,3
PC.2300.070,DTXSID3022405,B,0,99,1,0.05,0.05,foundation/concealer,gel,1
PC.2300.070,DTXSID3022405,B,0,99,1,0.05,0.05,foundation/concealer,gel,2
PC.2300.070,DTXSID3022405,B,0,99,1,0.05,0.05,foundation/concealer,gel,3
PC.2300.070,DTXSID3022405,B,0,99,1,0.05,0.05,foundation/concealer,liquid,1
PC.2300.070,DTXSID3022405,B,0,99,1,0.05,0.05,foundation/concealer,liquid,2
PC.2300.070,DTXSID3022405,B,0,99,1,0.05,0.05,foundation/concealer,liquid,3
PC.2300.070,DTXSID3022405,B,0,99,1,0.05,0.05,foundation/concealer,paste,1
PC.2300.070,DTXSID3022405,B,0,99,1,0.05,0.05,foundation/concealer,paste,2
PC.2300.070,DTXSID3022405,B,0,99,1,0.05,0.05,foundation/concealer,paste,3
PC.2300.070,DTXSID3027958,B,0,99,1,0.05,0.05,foundation/concealer,gel,1
PC.2300.070,DTXSID3027958,B,0,99,1,0.05,0.05,foundation/concealer,gel,2
PC.2300.070,DTXSID3027958,B,0,99,1,0.05,0.05,foundation/concealer,gel,3
PC.2300.070,DTXSID3027958,B,0,99,1,0.05,0.05,foundation/concealer,liquid,1
PC.2300.070,DTXSID3027958,B,0,99,1,0.05,0.05,foundation/concealer,liquid,2
PC.2300.070,DTXSID3027958,B,0,99,1,0.05,0.05,foundation/concealer,liquid,3
PC.2300.070,DTXSID3027958,B,0,99,1,0.05,0.05,foundation/concealer,paste,1
PC.2300.070,DTXSID3027958,B,0,99,1,0.05,0.05,foundation/concealer,paste,2
PC.2300.070,DTXSID3027958,B,0,99,1,0.05,0.05,foundation/concealer,paste,3
PC.2300.070,DTXSID3036288,B,0,99,1,0.3,0.3,foundation/concealer,gel,1
PC.2300.070,DTXSID3036288,B,0,99,1,0.3,0.3,foundation/concealer,gel,2
PC.2300.070,DTXSID3036288,B,0,99,1,0.3,0.3,foundation/concealer,gel,3
PC.2300.070,DTXSID3036288,B,0,99,1,0.3,0.3,foundation/concealer,liquid,1
PC.2300.070,DTXSID3036288,B,0,99,1,0.3,0.3,foundation/concealer,liquid,2
PC.2300.070,DTXSID3036288,B,0,99,1,0.3,0.3,foundation/concealer,liquid,3
PC.2300.070,DTXSID3036288,B,0,99,1,0.3,0.3,foundation/concealer,paste,1
PC.2300.070,DTXSID3036288,B,0,99,1,0.3,0.3,foundation/concealer,paste,2
PC.2300.070,DTXSID3036288,B,0,99,1,0.3,0.3,foundation/concealer,paste,3
PC.2300.070,DTXSID40171900,B,0,99,1,0.05,0.05,foundation/concealer,gel,1
PC.2300.070,DTXSID40171900,B,0,99,1,0.05,0.05,foundation/concealer,gel,2
PC.2300.070,DTXSID40171900,B,0,99,1,0.05,0.05,foundation/concealer,gel,3
PC.2300.070,DTXSID40171900,B,0,99,1,0.05,0.05,foundation/concealer,liquid,1
PC.2300.070,DTXSID40171900,B,0,99,1,0.05,0.05,foundation/concealer,liquid,2
PC.2300.070,DTXSID40171900,B,0,99,1,0.05,0.05,foundation/concealer,liquid,3
PC.2300.070,DTXSID40171900,B,0,99,1,0.05,0.05,foundation/concealer,paste,1
PC.2300.070,DTXSID40171900,B,0,99,1,0.05,0.05,foundation/concealer,paste,2
PC.2300.070,DTXSID40171900,B,0,99,1,0.05,0.05,foundation/concealer,paste,3
PC.2300.070,DTXSID4022527,B,0,99,1,0.01,0.01,foundation/concealer,gel,1
PC.2300.070,DTXSID4022527,B,0,99,1,0.05,0.05,foundation/concealer,gel,1
PC.2300.070,DTXSID4022527,B,0,99,1,0.01,0.01,foundation/concealer,gel,2
PC.2300.070,DTXSID4022527,B,0,99,1,0.05,0.05,foundation/concealer,gel,2
PC.2300.070,DTXSID4022527,B,0,99,1,0.01,0.01,foundation/concealer,gel,3
PC.2300.070,DTXSID4022527,B,0,99,1,0.05,0.05,foundation/concealer,gel,3
PC.2300.070,DTXSID4022527,B,0,99,1,0.01,0.01,foundation/concealer,liquid,1
PC.2300.070,DTXSID4022527,B,0,99,1,0.05,0.05,foundation/concealer,liquid,1
PC.2300.070,DTXSID4022527,B,0,99,1,0.01,0.01,foundation/concealer,liquid,2
PC.2300.070,DTXSID4022527,B,0,99,1,0.05,0.05,foundation/concealer,liquid,2
PC.2300.070,DTXSID4022527,B,0,99,1,0.01,0.01,foundation/concealer,liquid,3
PC.2300.070,DTXSID4022527,B,0,99,1,0.05,0.05,foundation/concealer,liquid,3
PC.2300.070,DTXSID4022527,B,0,99,1,0.01,0.01,foundation/concealer,paste,1
PC.2300.070,DTXSID4022527,B,0,99,1,0.05,0.05,foundation/concealer,paste,1
PC.2300.070,DTXSID4022527,B,0,99,1,0.01,0.01,foundation/concealer,paste,2
PC.2300.070,DTXSID4022527,B,0,99,1,0.05,0.05,foundation/concealer,paste,2
PC.2300.070,DTXSID4022527,B,0,99,1,0.01,0.01,foundation/concealer,paste,3
PC.2300.070,DTXSID4022527,B,0,99,1,0.05,0.05,foundation/concealer,paste,3
PC.2300.070,DTXSID4022529,B,0,99,1,0.01,0.01,foundation/concealer,gel,1
PC.2300.070,DTXSID4022529,B,0,99,1,0.01,0.01,foundation/concealer,gel,2
PC.2300.070,DTXSID4022529,B,0,99,1,0.01,0.01,foundation/concealer,gel,3
PC.2300.070,DTXSID4022529,B,0,99,1,0.01,0.01,foundation/concealer,liquid,1
PC.2300.070,DTXSID4022529,B,0,99,1,0.01,0.01,foundation/concealer,liquid,2
PC.2300.070,DTXSID4022529,B,0,99,1,0.01,0.01,foundation/concealer,liquid,3
PC.2300.070,DTXSID4022529,B,0,99,1,0.01,0.01,foundation/concealer,paste,1
PC.2300.070,DTXSID4022529,B,0,99,1,0.01,0.01,foundation/concealer,paste,2
PC.2300.070,DTXSID4022529,B,0,99,1,0.01,0.01,foundation/concealer,paste,3
PC.2300.070,DTXSID4027991,B,0,99,1,0.005,0.05,foundation/concealer,gel,1
PC.2300.070,DTXSID4027991,B,0,99,1,0.005,0.05,foundation/concealer,gel,2
PC.2300.070,DTXSID4027991,B,0,99,1,0.005,0.05,foundation/concealer,gel,3
PC.2300.070,DTXSID4027991,B,0,99,1,0.005,0.05,foundation/concealer,liquid,1
PC.2300.070,DTXSID4027991,B,0,99,1,0.005,0.05,foundation/concealer,liquid,2
PC.2300.070,DTXSID4027991,B,0,99,1,0.005,0.05,foundation/concealer,liquid,3
PC.2300.070,DTXSID4027991,B,0,99,1,0.005,0.05,foundation/concealer,paste,1
PC.2300.070,DTXSID4027991,B,0,99,1,0.005,0.05,foundation/concealer,paste,2
PC.2300.070,DTXSID4027991,B,0,99,1,0.005,0.05,foundation/concealer,paste,3
PC.2300.070,DTXSID4049660,B,0,99,1,0.05,0.05,foundation/concealer,gel,1
PC.2300.070,DTXSID4049660,B,0,99,1,0.05,0.05,foundation/concealer,gel,2
PC.2300.070,DTXSID4049660,B,0,99,1,0.05,0.05,foundation/concealer,gel,3
PC.2300.070,DTXSID4049660,B,0,99,1,0.05,0.05,foundation/concealer,liquid,1
PC.2300.070,DTXSID4049660,B,0,99,1,0.05,0.05,foundation/concealer,liquid,2
PC.2300.070,DTXSID4049660,B,0,99,1,0.05,0.05,foundation/concealer,liquid,3
PC.2300.070,DTXSID4049660,B,0,99,1,0.05,0.05,foundation/concealer,paste,1
PC.2300.070,DTXSID4049660,B,0,99,1,0.05,0.05,foundation/concealer,paste,2
PC.2300.070,DTXSID4049660,B,0,99,1,0.05,0.05,foundation/concealer,paste,3
PC.2300.070,DTXSID6020143,B,0,99,1,0.01,0.01,foundation/concealer,gel,1
PC.2300.070,DTXSID6020143,B,0,99,1,0.01,0.01,foundation/concealer,gel,2
PC.2300.070,DTXSID6020143,B,0,99,1,0.01,0.01,foundation/concealer,gel,3
PC.2300.070,DTXSID6020143,B,0,99,1,0.01,0.01,foundation/concealer,liquid,1
PC.2300.070,DTXSID6020143,B,0,99,1,0.01,0.01,foundation/concealer,liquid,2
PC.2300.070,DTXSID6020143,B,0,99,1,0.01,0.01,foundation/concealer,liquid,3
PC.2300.070,DTXSID6020143,B,0,99,1,0.01,0.01,foundation/concealer,paste,1
PC.2300.070,DTXSID6020143,B,0,99,1,0.01,0.01,foundation/concealer,paste,2
PC.2300.070,DTXSID6020143,B,0,99,1,0.01,0.01,foundation/concealer,paste,3
PC.2300.070,DTXSID60864544,B,0,99,1,0.05,0.05,foundation/concealer,gel,1
PC.2300.070,DTXSID60864544,B,0,99,1,0.05,0.05,foundation/concealer,gel,2
PC.2300.070,DTXSID60864544,B,0,99,1,0.05,0.05,foundation/concealer,gel,3
PC.2300.070,DTXSID60864544,B,0,99,1,0.05,0.05,foundation/concealer,liquid,1
PC.2300.070,DTXSID60864544,B,0,99,1,0.05,0.05,foundation/concealer,liquid,2
PC.2300.070,DTXSID60864544,B,0,99,1,0.05,0.05,foundation/concealer,liquid,3
PC.2300.070,DTXSID60864544,B,0,99,1,0.05,0.05,foundation/concealer,paste,1
PC.2300.070,DTXSID60864544,B,0,99,1,0.05,0.05,foundation/concealer,paste,2
PC.2300.070,DTXSID60864544,B,0,99,1,0.05,0.05,foundation/concealer,paste,3
PC.2300.070,DTXSID7027205,B,0,99,1,0.01,0.01,foundation/concealer,gel,1
PC.2300.070,DTXSID7027205,B,0,99,1,0.01,0.01,foundation/concealer,gel,2
PC.2300.070,DTXSID7027205,B,0,99,1,0.01,0.01,foundation/concealer,gel,3
PC.2300.070,DTXSID7027205,B,0,99,1,0.01,0.01,foundation/concealer,liquid,1
PC.2300.070,DTXSID7027205,B,0,99,1,0.01,0.01,foundation/concealer,liquid,2
PC.2300.070,DTXSID7027205,B,0,99,1,0.01,0.01,foundation/concealer,liquid,3
PC.2300.070,DTXSID7027205,B,0,99,1,0.01,0.01,foundation/concealer,paste,1
PC.2300.070,DTXSID7027205,B,0,99,1,0.01,0.01,foundation/concealer,paste,2
PC.2300.070,DTXSID7027205,B,0,99,1,0.01,0.01,foundation/concealer,paste,3
PC.2300.070,DTXSID7029160,B,0,99,1,0.05,0.1,foundation/concealer,gel,1
PC.2300.070,DTXSID7029160,B,0,99,1,0.05,0.1,foundation/concealer,gel,2
PC.2300.070,DTXSID7029160,B,0,99,1,0.05,0.1,foundation/concealer,gel,3
PC.2300.070,DTXSID7029160,B,0,99,1,0.05,0.1,foundation/concealer,liquid,1
PC.2300.070,DTXSID7029160,B,0,99,1,0.05,0.1,foundation/concealer,liquid,2
PC.2300.070,DTXSID7029160,B,0,99,1,0.05,0.1,foundation/concealer,liquid,3
PC.2300.070,DTXSID7029160,B,0,99,1,0.05,0.1,foundation/concealer,paste,1
PC.2300.070,DTXSID7029160,B,0,99,1,0.05,0.1,foundation/concealer,paste,2
PC.2300.070,DTXSID7029160,B,0,99,1,0.05,0.1,foundation/concealer,paste,3
PC.2300.070,DTXSID7040734,B,0,99,1,0.05,0.05,foundation/concealer,gel,1
PC.2300.070,DTXSID7040734,B,0,99,1,0.05,0.05,foundation/concealer,gel,2
PC.2300.070,DTXSID7040734,B,0,99,1,0.05,0.05,foundation/concealer,gel,3
PC.2300.070,DTXSID7040734,B,0,99,1,0.05,0.05,foundation/concealer,liquid,1
PC.2300.070,DTXSID7040734,B,0,99,1,0.05,0.05,foundation/concealer,liquid,2
PC.2300.070,DTXSID7040734,B,0,99,1,0.05,0.05,foundation/concealer,liquid,3
PC.2300.070,DTXSID7040734,B,0,99,1,0.05,0.05,foundation/concealer,paste,1
PC.2300.070,DTXSID7040734,B,0,99,1,0.05,0.05,foundation/concealer,paste,2
PC.2300.070,DTXSID7040734,B,0,99,1,0.05,0.05,foundation/concealer,paste,3
PC.2300.070,DTXSID8021642,B,0,99,1,0.05,0.05,foundation/concealer,gel,1
PC.2300.070,DTXSID8021642,B,0,99,1,0.05,0.05,foundation/concealer,gel,2
PC.2300.070,DTXSID8021642,B,0,99,1,0.05,0.05,foundation/concealer,gel,3
PC.2300.070,DTXSID8021642,B,0,99,1,0.05,0.05,foundation/concealer,liquid,1
PC.2300.070,DTXSID8021642,B,0,99,1,0.05,0.05,foundation/concealer,liquid,2
PC.2300.070,DTXSID8021642,B,0,99,1,0.05,0.05,foundation/concealer,liquid,3
PC.2300.070,DTXSID8021642,B,0,99,1,0.05,0.05,foundation/concealer,paste,1
PC.2300.070,DTXSID8021642,B,0,99,1,0.05,0.05,foundation/concealer,paste,2
PC.2300.070,DTXSID8021642,B,0,99,1,0.05,0.05,foundation/concealer,paste,3
PC.2300.070,DTXSID8026773,B,0,99,1,0.05,0.05,foundation/concealer,gel,1
PC.2300.070,DTXSID8026773,B,0,99,1,0.05,0.05,foundation/concealer,gel,2
PC.2300.070,DTXSID8026773,B,0,99,1,0.05,0.05,foundation/concealer,gel,3
PC.2300.070,DTXSID8026773,B,0,99,1,0.05,0.05,foundation/concealer,liquid,1
PC.2300.070,DTXSID8026773,B,0,99,1,0.05,0.05,foundation/concealer,liquid,2
PC.2300.070,DTXSID8026773,B,0,99,1,0.05,0.05,foundation/concealer,liquid,3
PC.2300.070,DTXSID8026773,B,0,99,1,0.05,0.05,foundation/concealer,paste,1
PC.2300.070,DTXSID8026773,B,0,99,1,0.05,0.05,foundation/concealer,paste,2
PC.2300.070,DTXSID8026773,B,0,99,1,0.05,0.05,foundation/concealer,paste,3
PC.2300.070,DTXSID9020663,B,0,99,1,0.005,0.05,foundation/concealer,gel,1
PC.2300.070,DTXSID9020663,B,0,99,1,0.005,0.05,foundation/concealer,gel,2
PC.2300.070,DTXSID9020663,B,0,99,1,0.005,0.05,foundation/concealer,gel,3
PC.2300.070,DTXSID9020663,B,0,99,1,0.005,0.05,foundation/concealer,liquid,1
PC.2300.070,DTXSID9020663,B,0,99,1,0.005,0.05,foundation/concealer,liquid,2
PC.2300.070,DTXSID9020663,B,0,99,1,0.005,0.05,foundation/concealer,liquid,3
PC.2300.070,DTXSID9020663,B,0,99,1,0.005,0.05,foundation/concealer,paste,1
PC.2300.070,DTXSID9020663,B,0,99,1,0.005,0.05,foundation/concealer,paste,2
PC.2300.070,DTXSID9020663,B,0,99,1,0.005,0.05,foundation/concealer,paste,3
PC.2300.070,DTXSID9021392,B,0,99,1,0.01,0.05,foundation/concealer,gel,1
PC.2300.070,DTXSID9021392,B,0,99,1,0.01,0.05,foundation/concealer,gel,2
PC.2300.070,DTXSID9021392,B,0,99,1,0.01,0.05,foundation/concealer,gel,3
PC.2300.070,DTXSID9021392,B,0,99,1,0.01,0.05,foundation/concealer,liquid,1
PC.2300.070,DTXSID9021392,B,0,99,1,0.01,0.05,foundation/concealer,liquid,2
PC.2300.070,DTXSID9021392,B,0,99,1,0.01,0.05,foundation/concealer,liquid,3
PC.2300.070,DTXSID9021392,B,0,99,1,0.01,0.05,foundation/concealer,paste,1
PC.2300.070,DTXSID9021392,B,0,99,1,0.01,0.05,foundation/concealer,paste,2
PC.2300.070,DTXSID9021392,B,0,99,1,0.01,0.05,foundation/concealer,paste,3
PC.2300.070,DTXSID9021976,B,0,99,1,0.01,0.05,foundation/concealer,gel,1
PC.2300.070,DTXSID9021976,B,0,99,1,0.01,0.05,foundation/concealer,gel,2
PC.2300.070,DTXSID9021976,B,0,99,1,0.01,0.05,foundation/concealer,gel,3
PC.2300.070,DTXSID9021976,B,0,99,1,0.01,0.05,foundation/concealer,liquid,1
PC.2300.070,DTXSID9021976,B,0,99,1,0.01,0.05,foundation/concealer,liquid,2
PC.2300.070,DTXSID9021976,B,0,99,1,0.01,0.05,foundation/concealer,liquid,3
PC.2300.070,DTXSID9021976,B,0,99,1,0.01,0.05,foundation/concealer,paste,1
PC.2300.070,DTXSID9021976,B,0,99,1,0.01,0.05,foundation/concealer,paste,2
PC.2300.070,DTXSID9021976,B,0,99,1,0.01,0.05,foundation/concealer,paste,3
PC.2300.070,DTXSID9025299,B,0,99,1,0.1,0.1,foundation/concealer,gel,1
PC.2300.070,DTXSID9025299,B,0,99,1,0.1,0.1,foundation/concealer,gel,2
PC.2300.070,DTXSID9025299,B,0,99,1,0.1,0.1,foundation/concealer,gel,3
PC.2300.070,DTXSID9025299,B,0,99,1,0.1,0.1,foundation/concealer,liquid,1
PC.2300.070,DTXSID9025299,B,0,99,1,0.1,0.1,foundation/concealer,liquid,2
PC.2300.070,DTXSID9025299,B,0,99,1,0.1,0.1,foundation/concealer,liquid,3
PC.2300.070,DTXSID9025299,B,0,99,1,0.1,0.1,foundation/concealer,paste,1
PC.2300.070,DTXSID9025299,B,0,99,1,0.1,0.1,foundation/concealer,paste,2
PC.2300.070,DTXSID9025299,B,0,99,1,0.1,0.1,foundation/concealer,paste,3
PC.2300.070,DTXSID9027073,B,0,99,1,0.01,0.01,foundation/concealer,gel,1
PC.2300.070,DTXSID9027073,B,0,99,1,0.01,0.01,foundation/concealer,gel,2
PC.2300.070,DTXSID9027073,B,0,99,1,0.01,0.01,foundation/concealer,gel,3
PC.2300.070,DTXSID9027073,B,0,99,1,0.01,0.01,foundation/concealer,liquid,1
PC.2300.070,DTXSID9027073,B,0,99,1,0.01,0.01,foundation/concealer,liquid,2
PC.2300.070,DTXSID9027073,B,0,99,1,0.01,0.01,foundation/concealer,liquid,3
PC.2300.070,DTXSID9027073,B,0,99,1,0.01,0.01,foundation/concealer,paste,1
PC.2300.070,DTXSID9027073,B,0,99,1,0.01,0.01,foundation/concealer,paste,2
PC.2300.070,DTXSID9027073,B,0,99,1,0.01,0.01,foundation/concealer,paste,3
PC.2300.070,DTXSID9044829,B,0,99,1,0.05,0.05,foundation/concealer,gel,1
PC.2300.070,DTXSID9044829,B,0,99,1,0.05,0.05,foundation/concealer,gel,2
PC.2300.070,DTXSID9044829,B,0,99,1,0.05,0.05,foundation/concealer,gel,3
PC.2300.070,DTXSID9044829,B,0,99,1,0.05,0.05,foundation/concealer,liquid,1
PC.2300.070,DTXSID9044829,B,0,99,1,0.05,0.05,foundation/concealer,liquid,2
PC.2300.070,DTXSID9044829,B,0,99,1,0.05,0.05,foundation/concealer,liquid,3
PC.2300.070,DTXSID9044829,B,0,99,1,0.05,0.05,foundation/concealer,paste,1
PC.2300.070,DTXSID9044829,B,0,99,1,0.05,0.05,foundation/concealer,paste,2
PC.2300.070,DTXSID9044829,B,0,99,1,0.05,0.05,foundation/concealer,paste,3
PC.2300.080,DTXSID0022010,B,0,99,1,0.329,0.329,lip balm,gel,1
PC.2300.080,DTXSID0022010,B,0,99,1,0.329,0.329,lip balm,gel,2
PC.2300.080,DTXSID0022010,B,0,99,1,0.329,0.329,lip balm,gel,3
PC.2300.080,DTXSID0022010,B,0,99,1,0.329,0.329,lip balm,paste,1
PC.2300.080,DTXSID0022010,B,0,99,1,0.329,0.329,lip balm,paste,2
